method,n,N_cases,N_joint_success,joint_success_fraction,median_endpoint_m,P90_endpoint_m,max_endpoint_m,median_depth_m,P90_depth_m,max_depth_m,median_phi_deg,P90_phi_deg,max_phi_deg,median_fullfield_RMSE_pct_RMS,P90_fullfield_RMSE_pct_RMS,max_fullfield_RMSE_pct_RMS
V5M80_VoronoiAOptimalActive,6,84,34,0.404761904761905,0.148899162693212,0.374880430173916,0.729929145127398,0.0588119274520193,0.268711778311639,0.656508999610104,0.0160882012018533,0.0399266384211685,0.0863249161883317,1.01791154175493,3.78708332719724,10.3627646662612
V5M80_VoronoiAOptimalActive,8,84,83,0.988095238095238,0.0209074979410284,0.0330865755037354,0.0502741379420326,0.00409875315072417,0.00904254505134669,0.01498679289025,0.0120867103149181,0.0282935436337069,0.116298591065686,0.102132523302917,0.131426593944397,0.234574699858604
V5M80_VoronoiAOptimalActive,10,84,84,1,0.0220268969091707,0.0312202256001572,0.0451861677430708,0.00300834271207484,0.0060409983883279,0.0115588431237135,0.0106726372664169,0.0283673107797157,0.089808517995948,0.0901213651614536,0.120750952787383,0.155343810972063
V5M80_VoronoiAOptimalActive,15,84,84,1,0.0222010341764303,0.0324999203478336,0.0453333053731752,0.00327788731363344,0.005880843259137,0.0106191563844065,0.00811497967954722,0.0243367754835234,0.0735488495571985,0.0865955646548821,0.109541880400744,0.139818195383922
V5M80_SpaceMaximin,6,84,34,0.404761904761905,0.148899162693212,0.374880430173916,0.729929145127398,0.0588119274520193,0.268711778311639,0.656508999610104,0.0160882012018533,0.0399266384211685,0.0863249161883317,1.01791154175493,3.78708332719724,10.3627646662612
V5M80_SpaceMaximin,8,84,61,0.726190476190476,0.0139865178120427,0.0329938366954136,0.0615842934904962,0.0242677347617419,0.0802857235281551,0.166986667963071,0.0159482394853683,0.0452595431542136,0.0943415828629099,0.280891269658983,1.00796692257066,2.06096694813021
V5M80_SpaceMaximin,10,84,60,0.714285714285714,0.0136851001688324,0.0266260169770996,0.0337729174860847,0.0238828773327052,0.0882745153392995,0.143327702674945,0.016334649648119,0.0411587679926853,0.0905381847430249,0.297490469624959,1.04066984096714,1.75967289747544
V5M80_SpaceMaximin,15,84,67,0.797619047619048,0.0120475259325477,0.0242388578166844,0.035576834682577,0.0219836362824971,0.0650071202324629,0.135685967370703,0.0153255174405728,0.0365540191928858,0.0936438778277875,0.262024543409495,0.927520613485767,1.66704267035776
